demand_id,plan_type,fabric_category,internal_item_id,item_id,max_production_limit,min_production_period,max_production_period,arrival_date,type,priority,history_supplier_id,algo_finished,algo_physical_supplier_id,designated_physical_supplier_id,forced_using_private_capacity,shared_capacity_availability,advancement_candidate,manual_arrival_date,valid,create_time,update_time
1585937125335953410,1,梭织,201223108112,C44729937,3,-1,-1,2022-11-25,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953411,1,梭织,201223108112,C44729937,3,-1,-1,2022-11-25,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953412,1,梭织,201223108112,C44729937,3,-1,-1,2022-11-25,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953413,1,梭织,201223109104,C44729935,1,-1,-1,2022-11-19,预估单,蓝单,0003000563,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953414,1,梭织,201223109104,C44729935,1,-1,-1,2022-11-19,预估单,蓝单,0003000563,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953415,1,梭织,201223109104,C44729935,1,-1,-1,2022-11-19,预估单,蓝单,0003000563,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953416,1,针织,201223117201,C44729941,3,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953417,1,针织,201223117201,C44729941,3,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953418,1,针织,201223117201,C44729941,3,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953419,1,针织,201223117201,C44729941,3,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953420,1,针织,201223117201,C44729941,3,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953421,1,针织,201223108201,C44729945,3,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953422,1,针织,201223108201,C44729945,3,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953423,1,针织,201223108201,C44729945,3,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953424,1,针织,201223108201,C44729945,3,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953425,1,针织,201223119005,C44729952,1,-1,-1,2022-11-14,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953426,1,针织,201223119005,C44729952,1,-1,-1,2022-11-14,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953427,1,梭织,201223119002,C44729946,1,-1,-1,2022-11-14,预估单,蓝单,0003000608,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953428,1,梭织,201223119002,C44729946,1,-1,-1,2022-11-14,预估单,蓝单,0003000608,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125335953429,1,针织,201223117012,C44730639,1,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147714,1,针织,201223117012,C44730639,1,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147715,1,针织,201223117012,C44730639,1,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147716,1,针织,201223117012,C44730639,1,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147717,1,针织,201223117012,C44730639,1,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147718,1,针织,201223117010,C44730638,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147719,1,针织,201223117010,C44730638,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147720,1,针织,201223117010,C44730638,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147721,1,针织,201223117010,C44730638,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147722,1,针织,201223117010,C44730638,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147723,1,针织,201223117009,C44730637,1,-1,-1,2022-11-19,预估单,蓝单,0003000546,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147724,1,针织,201223117009,C44730637,1,-1,-1,2022-11-19,预估单,蓝单,0003000546,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147725,1,针织,201223117009,C44730637,1,-1,-1,2022-11-19,预估单,蓝单,0003000546,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147726,1,针织,201223117009,C44730637,1,-1,-1,2022-11-19,预估单,蓝单,0003000546,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147727,1,针织,201223117001,C44730626,1,-1,-1,2022-11-15,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147728,1,针织,201223117001,C44730626,1,-1,-1,2022-11-15,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147729,1,针织,201223117001,C44730626,1,-1,-1,2022-11-15,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147730,1,针织,201223117006,C44730635,1,-1,-1,2022-11-14,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125340147731,1,针织,201223117006,C44730635,1,-1,-1,2022-11-14,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137507823618,1,针织,201223117018,C44730833,1,-1,-1,2022-11-08,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137507823619,1,针织,201223117018,C44730833,1,-1,-1,2022-11-08,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017921,1,针织,201223117018,C44730833,1,-1,-1,2022-11-08,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017922,1,针织,201223117018,C44730833,1,-1,-1,2022-11-08,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017923,1,针织,201223117018,C44730833,1,-1,-1,2022-11-08,预估单,蓝单,0003000020,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017924,1,针织,201223117016,C44730643,1,-1,-1,2022-11-08,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017925,1,针织,201223117016,C44730643,1,-1,-1,2022-11-08,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017926,1,针织,201223117015,C44730642,2,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017927,1,针织,201223117015,C44730642,2,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017928,1,针织,201223117015,C44730642,2,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137512017929,1,针织,201223117015,C44730642,2,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212225,1,针织,201223117015,C44730642,2,-1,-1,2022-11-14,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212226,1,针织,201223117004,C44730631,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212227,1,针织,201223117004,C44730631,1,-1,-1,2022-11-14,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212228,1,针织,201223117021,C44730641,1,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212229,1,针织,201223117021,C44730641,1,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212230,1,针织,201223117021,C44730641,1,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212231,1,针织,201223117021,C44730641,1,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212232,1,针织,201223117020,C44730630,1,-1,-1,2022-11-14,预估单,蓝单,0003001673,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212233,1,针织,201223117020,C44730630,1,-1,-1,2022-11-14,预估单,蓝单,0003001673,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212234,1,针织,201223117020,C44730630,1,-1,-1,2022-11-14,预估单,蓝单,0003001673,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212235,1,梭织,201223112003,C44730838,2,-1,-1,2022-11-08,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212236,1,梭织,201223112003,C44730838,2,-1,-1,2022-11-08,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212237,1,梭织,201223112002,C44730836,2,-1,-1,2022-11-08,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212238,1,梭织,201223112002,C44730836,2,-1,-1,2022-11-08,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212239,1,梭织,201223112002,C44730836,2,-1,-1,2022-11-08,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212240,1,梭织,201223112001,C44730835,1,-1,-1,2022-11-14,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212241,1,针织,201223111033,C44731571,3,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212242,1,针织,201223111033,C44731571,3,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212243,1,针织,201223111033,C44731571,3,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212244,1,针织,201223111033,C44731571,3,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212245,1,针织,201223111035,C44731570,2,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212246,1,针织,201223111035,C44731570,2,-1,-1,2022-11-08,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212248,1,梭织,201223111017,C44730847,2,-1,-1,2022-11-14,预估单,蓝单,0003000712,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137516212249,1,梭织,201223111017,C44730847,2,-1,-1,2022-11-14,预估单,蓝单,0003000712,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406530,1,梭织,201223111014,C44730845,3,-1,-1,2022-11-08,预估单,蓝单,0003001177,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406531,1,梭织,201223111014,C44730845,3,-1,-1,2022-11-08,预估单,蓝单,0003001177,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406532,1,梭织,201223111014,C44730845,3,-1,-1,2022-11-08,预估单,蓝单,0003001177,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406533,1,梭织,201223111014,C44730845,3,-1,-1,2022-11-08,预估单,蓝单,0003001177,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406538,1,针织,201223111031,C44731568,2,-1,-1,2022-11-08,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406539,1,针织,201223111031,C44731568,2,-1,-1,2022-11-08,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406540,1,针织,201223111031,C44731568,2,-1,-1,2022-11-08,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406541,1,梭织,201223111008,C44730842,2,-1,-1,2022-11-14,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406542,1,梭织,201223111008,C44730842,2,-1,-1,2022-11-14,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406543,1,梭织,201223111008,C44730842,2,-1,-1,2022-11-14,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406544,1,梭织,201223111003,C44730841,2,-1,-1,2022-11-26,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406545,1,梭织,201223111003,C44730841,2,-1,-1,2022-11-26,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406546,1,梭织,201223111022,C44731566,1,-1,-1,2022-11-26,预估单,蓝单,0003001260,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406547,1,梭织,201223111022,C44731566,1,-1,-1,2022-11-26,预估单,蓝单,0003001260,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406548,1,梭织,201223111021,C44730851,1,-1,-1,2022-11-08,预估单,蓝单,0003000300,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406549,1,梭织,201223111021,C44730851,1,-1,-1,2022-11-08,预估单,蓝单,0003000300,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137520406550,1,针织,201223123005,C44731575,2,-1,-1,2022-11-14,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600833,1,针织,201223123005,C44731575,2,-1,-1,2022-11-14,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600834,1,针织,201223123005,C44731575,2,-1,-1,2022-11-14,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600835,1,针织,201223123005,C44731575,2,-1,-1,2022-11-14,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600836,1,针织,201223123005,C44731575,2,-1,-1,2022-11-14,预估单,蓝单,0003000681,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600837,1,针织,201223123002,C44731574,1,-1,-1,2022-11-08,预估单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600838,1,针织,201223123002,C44731574,1,-1,-1,2022-11-08,预估单,蓝单,0003001201,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600839,1,梭织,201223113001,C44731576,1,-1,-1,2022-11-14,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600840,1,梭织,201223113001,C44731576,1,-1,-1,2022-11-14,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600841,1,梭织,201223113001,C44731576,1,-1,-1,2022-11-14,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600842,1,针织,201223108014,C44731836,1,-1,-1,2022-11-14,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600843,1,针织,201223108014,C44731836,1,-1,-1,2022-11-14,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600844,1,针织,201223108012,C44731835,2,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600845,1,针织,201223108012,C44731835,2,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600846,1,针织,201223108012,C44731835,2,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600847,1,针织,201223108012,C44731835,2,-1,-1,2022-11-08,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600848,1,梭织,201223108010,C44731833,2,-1,-1,2022-11-25,预估单,蓝单,0003000000,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600849,1,梭织,201223108010,C44731833,2,-1,-1,2022-11-25,预估单,蓝单,0003000000,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600850,1,梭织,201223108010,C44731833,2,-1,-1,2022-11-25,预估单,蓝单,0003000000,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600851,1,梭织,201223108010,C44731833,2,-1,-1,2022-11-25,预估单,蓝单,0003000000,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600852,1,梭织,201223108009,C44731832,2,-1,-1,2022-11-02,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600853,1,梭织,201223108009,C44731832,2,-1,-1,2022-11-02,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137524600854,1,梭织,201223108009,C44731832,2,-1,-1,2022-11-02,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795138,1,梭织,201223108009,C44731832,2,-1,-1,2022-11-02,预估单,蓝单,0003000576,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795139,1,梭织,201223108008,C44731831,3,-1,-1,2022-11-08,预估单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795140,1,梭织,201223108008,C44731831,3,-1,-1,2022-11-08,预估单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795141,1,梭织,201223108008,C44731831,3,-1,-1,2022-11-08,预估单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795142,1,梭织,201223108008,C44731831,3,-1,-1,2022-11-08,预估单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795143,1,梭织,201223108008,C44731831,3,-1,-1,2022-11-08,预估单,蓝单,0003000612,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795144,1,梭织,201223111029,C44731839,2,-1,-1,2022-11-25,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795145,1,梭织,201223111029,C44731839,2,-1,-1,2022-11-25,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795148,1,针织,201223111034,C44731844,2,-1,-1,2022-11-19,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795149,1,针织,201223111034,C44731844,2,-1,-1,2022-11-19,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795150,1,针织,201223111034,C44731844,2,-1,-1,2022-11-19,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795151,1,针织,201223111034,C44731844,2,-1,-1,2022-11-19,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137528795152,1,针织,201223111036,C44731843,2,-1,-1,2022-11-15,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137532989442,1,针织,201223111036,C44731843,2,-1,-1,2022-11-15,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137532989443,1,针织,201223111036,C44731843,2,-1,-1,2022-11-15,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137532989444,1,针织,201223111036,C44731843,2,-1,-1,2022-11-15,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137532989445,1,梭织,201223111037,C44731841,2,-1,-1,2022-11-14,预估单,蓝单,0003001260,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937137532989446,1,梭织,201223111037,C44731841,2,-1,-1,2022-11-14,预估单,蓝单,0003001260,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
